#
# Filename  : HoughtonMI_202305150543_HumidityTemperature_SensorData.dat
# Sensor    : DS18B20 w/ Raspberry Pi 3 Model B V1.2 (circa 2015)
# Sensor ID : 28-030497940a6a
# Format    : Counter, Sensor ID, Time Stamp, Celsius, Fahrenheit
#             Fields are separated by the | character
#
# Upon successful completion (of post-processing), the relevant files may be viewed at
# https://sgowtham.com/assets/RaspberryPi/HoughtonMI_202305150543_HumidityTemperature_SensorData.dat
# https://sgowtham.com/assets/RaspberryPi/HoughtonMI_202305150543_HumidityTemperature_SensorData.csv
# https://sgowtham.com/assets/RaspberryPi/HoughtonMI_202305150543_HumidityTemperature_SensorData.html
# https://sgowtham.com/assets/RaspberryPi/HoughtonMI_202305150543_HumidityTemperature_SensorData.pdf
#
# The same files are available at following public GitHub repository
# https://github.com/sgowtham/GreaterCommonGood/
#
0054|28-030497940a6a|2023-05-15 06:33:50|008.125|046.625
0055|28-030497940a6a|2023-05-15 06:34:48|008.250|046.850
0056|28-030497940a6a|2023-05-15 06:35:45|008.312|046.850
0057|28-030497940a6a|2023-05-15 06:36:43|008.375|047.187
0058|28-030497940a6a|2023-05-15 06:37:40|008.500|047.412
0059|28-030497940a6a|2023-05-15 06:38:38|008.562|047.412
0060|28-030497940a6a|2023-05-15 06:39:35|008.625|047.637
0061|28-030497940a6a|2023-05-15 06:40:33|008.750|047.750
0062|28-030497940a6a|2023-05-15 06:41:30|008.875|047.862
0063|28-030497940a6a|2023-05-15 06:42:28|008.937|048.087
0064|28-030497940a6a|2023-05-15 06:43:25|009.000|048.200
0065|28-030497940a6a|2023-05-15 06:44:22|009.062|048.312
0066|28-030497940a6a|2023-05-15 06:45:20|009.125|048.537
0067|28-030497940a6a|2023-05-15 06:46:17|009.250|048.762
0068|28-030497940a6a|2023-05-15 06:47:15|009.312|048.762
0069|28-030497940a6a|2023-05-15 06:48:12|009.437|048.875
0070|28-030497940a6a|2023-05-15 06:49:10|009.562|049.212
0071|28-030497940a6a|2023-05-15 06:50:07|009.625|049.212
0072|28-030497940a6a|2023-05-15 06:51:05|009.625|049.325
0073|28-030497940a6a|2023-05-15 06:52:02|009.687|049.437
0074|28-030497940a6a|2023-05-15 06:53:00|009.812|049.662
0075|28-030497940a6a|2023-05-15 06:53:57|009.812|049.662
0076|28-030497940a6a|2023-05-15 06:54:55|009.875|049.887
0077|28-030497940a6a|2023-05-15 06:55:52|009.937|050.000
0078|28-030497940a6a|2023-05-15 06:56:50|010.000|050.000
0079|28-030497940a6a|2023-05-15 06:57:47|010.125|050.337
0080|28-030497940a6a|2023-05-15 06:58:44|010.187|050.450
0081|28-030497940a6a|2023-05-15 06:59:42|010.250|050.450
0082|28-030497940a6a|2023-05-15 07:00:39|010.375|050.675
0083|28-030497940a6a|2023-05-15 07:01:37|010.437|050.787
0084|28-030497940a6a|2023-05-15 07:02:34|010.500|050.787
0085|28-030497940a6a|2023-05-15 07:03:32|010.437|050.900
0086|28-030497940a6a|2023-05-15 07:04:29|010.562|051.012
0087|28-030497940a6a|2023-05-15 07:05:27|010.562|051.237
0088|28-030497940a6a|2023-05-15 07:06:24|010.687|051.237
0089|28-030497940a6a|2023-05-15 07:07:22|010.687|051.237
0090|28-030497940a6a|2023-05-15 07:08:19|010.812|051.462
